"Kod";"Nazwa";"ogółem;ogółem;2010;[m2]";"ogółem;ogółem;2011;[m2]";"ogółem;ogółem;2012;[m2]";"ogółem;ogółem;2013;[m2]";"ogółem;ogółem;2014;[m2]";"ogółem;ogółem;2015;[m2]";"ogółem;ogółem;2016;[m2]";"ogółem;ogółem;2017;[m2]";"ogółem;ogółem;2018;[m2]";"ogółem;ogółem;2019;[m2]";"ogółem;ogółem;2020;[m2]";"ogółem;do 40 m2;2010;[m2]";"ogółem;do 40 m2;2011;[m2]";"ogółem;do 40 m2;2012;[m2]";"ogółem;do 40 m2;2013;[m2]";"ogółem;do 40 m2;2014;[m2]";"ogółem;do 40 m2;2015;[m2]";"ogółem;do 40 m2;2016;[m2]";"ogółem;do 40 m2;2017;[m2]";"ogółem;do 40 m2;2018;[m2]";"ogółem;do 40 m2;2019;[m2]";"ogółem;do 40 m2;2020;[m2]";"ogółem;od 40,1 do 60 m2;2010;[m2]";"ogółem;od 40,1 do 60 m2;2011;[m2]";"ogółem;od 40,1 do 60 m2;2012;[m2]";"ogółem;od 40,1 do 60 m2;2013;[m2]";"ogółem;od 40,1 do 60 m2;2014;[m2]";"ogółem;od 40,1 do 60 m2;2015;[m2]";"ogółem;od 40,1 do 60 m2;2016;[m2]";"ogółem;od 40,1 do 60 m2;2017;[m2]";"ogółem;od 40,1 do 60 m2;2018;[m2]";"ogółem;od 40,1 do 60 m2;2019;[m2]";"ogółem;od 40,1 do 60 m2;2020;[m2]";"ogółem;od 60,1 do 80 m2;2010;[m2]";"ogółem;od 60,1 do 80 m2;2011;[m2]";"ogółem;od 60,1 do 80 m2;2012;[m2]";"ogółem;od 60,1 do 80 m2;2013;[m2]";"ogółem;od 60,1 do 80 m2;2014;[m2]";"ogółem;od 60,1 do 80 m2;2015;[m2]";"ogółem;od 60,1 do 80 m2;2016;[m2]";"ogółem;od 60,1 do 80 m2;2017;[m2]";"ogółem;od 60,1 do 80 m2;2018;[m2]";"ogółem;od 60,1 do 80 m2;2019;[m2]";"ogółem;od 60,1 do 80 m2;2020;[m2]";"ogółem;od 80,1 m2;2010;[m2]";"ogółem;od 80,1 m2;2011;[m2]";"ogółem;od 80,1 m2;2012;[m2]";"ogółem;od 80,1 m2;2013;[m2]";"ogółem;od 80,1 m2;2014;[m2]";"ogółem;od 80,1 m2;2015;[m2]";"ogółem;od 80,1 m2;2016;[m2]";"ogółem;od 80,1 m2;2017;[m2]";"ogółem;od 80,1 m2;2018;[m2]";"ogółem;od 80,1 m2;2019;[m2]";"ogółem;od 80,1 m2;2020;[m2]";"rynek pierwotny;ogółem;2010;[m2]";"rynek pierwotny;ogółem;2011;[m2]";"rynek pierwotny;ogółem;2012;[m2]";"rynek pierwotny;ogółem;2013;[m2]";"rynek pierwotny;ogółem;2014;[m2]";"rynek pierwotny;ogółem;2015;[m2]";"rynek pierwotny;ogółem;2016;[m2]";"rynek pierwotny;ogółem;2017;[m2]";"rynek pierwotny;ogółem;2018;[m2]";"rynek pierwotny;ogółem;2019;[m2]";"rynek pierwotny;ogółem;2020;[m2]";"rynek pierwotny;do 40 m2;2010;[m2]";"rynek pierwotny;do 40 m2;2011;[m2]";"rynek pierwotny;do 40 m2;2012;[m2]";"rynek pierwotny;do 40 m2;2013;[m2]";"rynek pierwotny;do 40 m2;2014;[m2]";"rynek pierwotny;do 40 m2;2015;[m2]";"rynek pierwotny;do 40 m2;2016;[m2]";"rynek pierwotny;do 40 m2;2017;[m2]";"rynek pierwotny;do 40 m2;2018;[m2]";"rynek pierwotny;do 40 m2;2019;[m2]";"rynek pierwotny;do 40 m2;2020;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2010;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2011;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2012;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2013;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2014;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2015;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2016;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2017;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2018;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2019;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2020;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2010;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2011;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2012;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2013;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2014;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2015;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2016;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2017;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2018;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2019;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2020;[m2]";"rynek pierwotny;od 80,1 m2;2010;[m2]";"rynek pierwotny;od 80,1 m2;2011;[m2]";"rynek pierwotny;od 80,1 m2;2012;[m2]";"rynek pierwotny;od 80,1 m2;2013;[m2]";"rynek pierwotny;od 80,1 m2;2014;[m2]";"rynek pierwotny;od 80,1 m2;2015;[m2]";"rynek pierwotny;od 80,1 m2;2016;[m2]";"rynek pierwotny;od 80,1 m2;2017;[m2]";"rynek pierwotny;od 80,1 m2;2018;[m2]";"rynek pierwotny;od 80,1 m2;2019;[m2]";"rynek pierwotny;od 80,1 m2;2020;[m2]";"rynek wtórny;ogółem;2010;[m2]";"rynek wtórny;ogółem;2011;[m2]";"rynek wtórny;ogółem;2012;[m2]";"rynek wtórny;ogółem;2013;[m2]";"rynek wtórny;ogółem;2014;[m2]";"rynek wtórny;ogółem;2015;[m2]";"rynek wtórny;ogółem;2016;[m2]";"rynek wtórny;ogółem;2017;[m2]";"rynek wtórny;ogółem;2018;[m2]";"rynek wtórny;ogółem;2019;[m2]";"rynek wtórny;ogółem;2020;[m2]";"rynek wtórny;do 40 m2;2010;[m2]";"rynek wtórny;do 40 m2;2011;[m2]";"rynek wtórny;do 40 m2;2012;[m2]";"rynek wtórny;do 40 m2;2013;[m2]";"rynek wtórny;do 40 m2;2014;[m2]";"rynek wtórny;do 40 m2;2015;[m2]";"rynek wtórny;do 40 m2;2016;[m2]";"rynek wtórny;do 40 m2;2017;[m2]";"rynek wtórny;do 40 m2;2018;[m2]";"rynek wtórny;do 40 m2;2019;[m2]";"rynek wtórny;do 40 m2;2020;[m2]";"rynek wtórny;od 40,1 do 60 m2;2010;[m2]";"rynek wtórny;od 40,1 do 60 m2;2011;[m2]";"rynek wtórny;od 40,1 do 60 m2;2012;[m2]";"rynek wtórny;od 40,1 do 60 m2;2013;[m2]";"rynek wtórny;od 40,1 do 60 m2;2014;[m2]";"rynek wtórny;od 40,1 do 60 m2;2015;[m2]";"rynek wtórny;od 40,1 do 60 m2;2016;[m2]";"rynek wtórny;od 40,1 do 60 m2;2017;[m2]";"rynek wtórny;od 40,1 do 60 m2;2018;[m2]";"rynek wtórny;od 40,1 do 60 m2;2019;[m2]";"rynek wtórny;od 40,1 do 60 m2;2020;[m2]";"rynek wtórny;od 60,1 do 80 m2;2010;[m2]";"rynek wtórny;od 60,1 do 80 m2;2011;[m2]";"rynek wtórny;od 60,1 do 80 m2;2012;[m2]";"rynek wtórny;od 60,1 do 80 m2;2013;[m2]";"rynek wtórny;od 60,1 do 80 m2;2014;[m2]";"rynek wtórny;od 60,1 do 80 m2;2015;[m2]";"rynek wtórny;od 60,1 do 80 m2;2016;[m2]";"rynek wtórny;od 60,1 do 80 m2;2017;[m2]";"rynek wtórny;od 60,1 do 80 m2;2018;[m2]";"rynek wtórny;od 60,1 do 80 m2;2019;[m2]";"rynek wtórny;od 60,1 do 80 m2;2020;[m2]";"rynek wtórny;od 80,1 m2;2010;[m2]";"rynek wtórny;od 80,1 m2;2011;[m2]";"rynek wtórny;od 80,1 m2;2012;[m2]";"rynek wtórny;od 80,1 m2;2013;[m2]";"rynek wtórny;od 80,1 m2;2014;[m2]";"rynek wtórny;od 80,1 m2;2015;[m2]";"rynek wtórny;od 80,1 m2;2016;[m2]";"rynek wtórny;od 80,1 m2;2017;[m2]";"rynek wtórny;od 80,1 m2;2018;[m2]";"rynek wtórny;od 80,1 m2;2019;[m2]";"rynek wtórny;od 80,1 m2;2020;[m2]";
1019000;"Powiat zduńskowolski";5016,6;3743,6;5591,3;4345,5;4933,4;4275,2;3767,2;7916,3;6600,2;9462,0;6033,1;979,0;683,9;1262,3;1145,9;1069,7;984,3;652,3;1813,5;1579,3;1460,8;1688,6;2254,2;1873,2;2659,3;1710,8;2651,5;1589,5;1855,8;3566,1;3174,5;4130,1;2526,0;1701,2;1186,5;1449,0;1488,8;1212,2;1701,4;1259,1;2536,7;1846,4;3238,0;1626,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;633,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;185,1;1067,3;155,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;138,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;470,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;596,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5016,6;3743,6;5591,3;4345,5;4933,4;4275,2;3767,2;7916,3;6415,1;8394,7;5878,0;979,0;683,9;1262,3;1145,9;1069,7;984,3;652,3;1813,5;1441,3;1460,8;1650,4;2254,2;1873,2;2659,3;1710,8;2651,5;1589,5;1855,8;3566,1;3127,4;3659,2;2472,9;1701,2;1186,5;1449,0;1488,8;1212,2;1701,4;1259,1;2536,7;1846,4;2641,6;1562,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;633,1;0,0;
1020000;"Powiat zgierski";15125,2;10984,8;11335,6;18059,4;15753,2;16987,4;16517,6;21895,7;19824,0;21119,6;24678,0;3542,1;2948,6;3047,3;3501,8;2818,4;3225,0;3686,8;4564,5;3907,6;5894,9;4682,6;5490,6;4199,1;4333,1;8876,1;7662,8;8177,1;6083,1;10008,7;9752,8;9571,5;10561,5;5132,1;2798,6;2724,0;4809,8;4014,0;4435,9;5288,3;5055,5;4488,2;4081,1;7420,2;960,4;1038,5;1231,2;871,7;1258,0;1149,4;1459,4;2267,0;1675,4;1572,1;2013,7;1564,5;1593,2;1354,5;8546,9;5771,3;5284,1;3450,1;5930,8;3807,7;1884,7;8034,0;204,4;0,0;209,0;569,6;149,1;0,0;0,0;128,2;240,3;133,2;492,3;379,4;379,2;200,8;4752,0;3221,4;2802,9;1265,2;2617,4;1834,4;694,8;3146,5;541,1;529,0;0,0;2439,5;1395,6;1646,7;1607,3;1813,7;994,9;575,7;3230,5;439,6;614,9;944,7;785,8;1005,2;776,0;544,1;1371,5;738,1;481,0;1164,7;13560,7;9391,6;9981,1;9512,5;9981,9;11703,3;13067,5;15964,9;16016,3;19234,9;16644,0;3337,7;2878,5;2838,3;2932,2;2669,3;3166,5;3653,3;4436,3;3667,3;5761,7;4190,3;5111,2;3819,9;4132,3;4124,1;4441,4;5374,2;4817,9;7391,3;7918,4;8876,7;7415,0;4591,0;2269,6;2724,0;2370,3;2618,4;2789,2;3681,0;3241,8;3493,3;3505,4;4189,7;520,8;423,6;286,5;0,0;0,0;373,4;915,3;895,5;937,3;1091,1;849,0;
1021000;"Powiat brzeziński";1423,7;2187,7;1960,2;1166,6;1653,2;1813,8;3518,4;1684,6;2563,8;3301,7;3314,7;273,8;376,3;224,4;187,6;193,0;186,3;932,2;211,3;573,9;380,5;451,1;656,9;1319,8;1297,4;491,1;847,9;1062,0;1544,4;751,2;1238,9;1884,9;1666,2;411,5;491,6;346,2;487,9;612,3;565,5;954,8;635,1;664,8;1036,3;1197,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;676,6;725,7;606,6;695,8;758,2;955,1;1788,5;0,0;804,6;1498,2;1833,2;0,0;0,0;0,0;0,0;0,0;0,0;444,5;0,0;189,8;0,0;0,0;506,9;507,8;353,7;342,9;401,0;530,6;920,7;0,0;416,2;931,5;990,1;0,0;0,0;214,9;277,7;281,0;424,5;423,3;0,0;198,6;566,7;776,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;747,1;1462,0;1353,6;470,8;895,0;858,7;1729,9;1684,6;1759,2;1803,5;1481,5;254,4;300,3;186,4;112,4;116,8;186,3;487,7;211,3;384,1;380,5;384,0;150,0;812,0;943,7;148,2;446,9;531,4;623,7;751,2;822,7;953,4;676,1;342,7;349,7;0,0;210,2;331,3;0,0;531,5;635,1;466,2;469,6;421,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1061000;"Powiat m.Łódź";106724,8;126910,4;125062,7;250094,2;220730,1;251622,3;272532,5;270172,6;367576,7;377399,1;398057,6;18435,6;24846,2;21362,0;38805,6;38437,7;43793,1;54859,9;52343,2;65426,7;71008,5;83403,2;46543,8;55014,0;54276,0;109548,0;87541,4;106570,4;122269,8;112722,6;146101,6;155597,6;176261,4;25642,0;26133,3;30772,3;60398,7;55298,4;59414,3;59419,9;72408,5;96940,3;91459,4;90547,9;16103,4;20916,9;18652,4;41341,9;39452,6;41844,5;35982,9;32698,3;59108,1;59333,6;47845,1;38857,2;35547,3;47131,8;111797,0;80098,6;88355,3;89906,0;97217,6;155779,6;158540,6;197052,3;1865,6;1317,3;2339,7;4873,5;4477,3;5746,7;8793,4;11899,9;16149,6;22181,2;37629,7;13503,9;11132,5;18444,2;44778,7;28461,4;32715,2;39435,8;34760,6;48326,1;59468,4;82319,8;12892,1;12341,0;17873,1;38198,8;28090,1;28531,4;26658,4;36309,2;59853,0;51994,2;53139,0;10595,6;10756,5;8474,8;23946,0;19069,8;21362,0;15018,4;14247,9;31450,9;24896,8;23963,8;67867,6;91363,1;77930,9;138297,2;140631,5;163267,0;182626,5;172955,0;211797,1;218858,5;201005,3;16570,0;23528,9;19022,3;33932,1;33960,4;38046,4;46066,5;40443,3;49277,1;48827,3;45773,5;33039,9;43881,5;35831,8;64769,3;59080,0;73855,2;82834,0;77962,0;97775,5;96129,2;93941,6;12749,9;13792,3;12899,2;22199,9;27208,3;30882,9;32761,5;36099,3;37087,3;39465,2;37408,9;5507,8;10160,4;10177,6;17395,9;20382,8;20482,5;20964,5;18450,4;27657,2;34436,8;23881,3;
1062000;"Powiat m.Piotrków Trybunalski";9643,2;8249,6;10352,0;7698,7;10827,7;12941,4;11544,2;13565,3;10562,7;19802,9;18054,9;2072,7;1703,8;1764,6;1676,6;1932,6;1848,0;1530,9;2568,3;2730,5;2158,6;2570,3;4022,4;3793,0;5211,3;3016,0;4812,9;5919,3;4777,5;5435,0;3926,1;8651,3;8070,8;1581,6;1987,0;2617,2;2237,7;3252,6;3719,0;4019,3;4578,1;3097,7;5750,0;5739,1;1966,5;765,8;758,9;768,4;829,6;1455,1;1216,5;983,9;808,4;3243,0;1674,7;4116,8;2259,0;3172,4;750,1;3542,6;3914,1;3006,1;565,6;970,4;8291,7;3815,4;508,5;275,3;297,0;0,0;353,0;0,0;0,0;107,9;269,2;135,2;181,8;1268,9;997,6;1531,6;280,8;1631,8;1235,0;887,1;139,5;198,0;2537,1;1001,2;479,0;450,3;918,0;321,1;1265,9;1895,5;1341,2;318,2;503,2;3189,1;1799,6;1860,4;535,8;425,8;0,0;291,9;783,6;706,2;0,0;0,0;2430,3;832,8;5526,4;5990,6;7179,6;6948,6;7285,1;9027,3;8538,1;12999,7;9592,3;11511,2;14239,5;1564,2;1428,5;1467,6;1638,7;1579,6;1848,0;1459,3;2460,4;2461,3;2023,4;2388,5;2753,5;2795,4;3679,7;2735,2;3181,1;4684,3;3890,4;5295,5;3728,1;6114,2;7069,6;1102,6;1536,7;1699,2;1916,6;1986,7;1823,5;2678,1;4259,9;2594,5;2560,9;3939,5;0,0;0,0;333,1;658,1;537,7;671,5;510,3;983,9;808,4;812,7;841,9;
1063000;"Powiat m.Skierniewice";3352,2;10149,6;9104,1;9278,0;8228,1;10217,6;8271,9;8719,0;12931,4;15715,0;9137,2;463,2;1535,6;1316,3;1389,8;1447,8;1499,6;1466,4;1151,9;2635,6;2900,0;1878,9;1404,5;5029,6;4879,5;4940,4;3226,9;5279,2;3915,3;3845,6;5827,0;7325,5;3614,1;1301,4;3411,4;2642,7;2862,1;3128,1;3164,2;2321,7;3123,2;3912,0;4931,0;3152,9;0,0;0,0;265,6;0,0;425,3;274,6;568,5;598,3;556,8;558,5;491,3;0,0;4781,6;3872,1;4416,2;3356,0;3985,2;1715,9;2421,7;5291,1;8300,5;2795,5;0,0;101,7;193,6;263,3;103,2;185,9;0,0;94,7;568,7;1196,2;175,0;0,0;2978,1;2552,0;2573,5;1376,1;2042,7;1020,9;545,0;2543,1;4187,6;603,4;0,0;1614,0;1126,5;1579,4;1876,7;1756,6;656,2;1700,6;2083,0;2728,9;1701,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;315,2;3231,9;5368,0;5232,0;4861,8;4872,1;6232,4;6556,0;6297,3;7640,3;7414,5;6341,7;463,2;1433,9;1122,7;1126,5;1344,6;1313,7;1427,6;1057,2;2066,9;1703,8;1703,9;1356,5;2051,5;2327,5;2366,9;1850,8;3236,5;2894,4;3300,6;3283,9;3137,9;3010,7;1229,1;1797,4;1516,2;1282,7;1251,4;1407,6;1665,5;1422,6;1829,0;2202,1;1451,0;0,0;0,0;265,6;0,0;425,3;274,6;568,5;516,9;460,5;370,7;0,0;
1200000;"MAŁOPOLSKIE";562784,4;485136,7;486428,1;628764,3;694434,5;708086,4;734684,0;717952,5;803151,3;918782,0;876127,9;90875,5;87726,5;89549,9;114062,9;125628,9;138398,9;134113,0;130232,1;144360,4;164149,6;155265,2;245176,3;208309,6;208396,9;285347,8;319125,8;314010,5;320425,7;328165,2;360552,6;404419,9;357099,0;138650,3;115404,8;118808,5;148274,5;167509,2;164135,1;169823,2;160542,6;195081,6;212102,8;215861,0;88082,3;73695,8;69672,8;81079,1;82170,6;91541,9;110322,1;99012,6;103156,7;138109,7;147902,7;340507,0;261959,6;265754,8;389251,1;432248,4;410720,9;419903,1;389763,5;483752,3;511756,9;493156,0;44160,9;40886,3;40834,9;57818,3;70824,8;74277,3;71014,1;64495,1;85780,4;84853,2;82648,2;152652,6;115090,2;120503,2;185254,8;208056,5;191548,6;190398,6;191346,5;226506,0;235489,8;196706,1;89289,2;65359,2;68866,3;97782,9;108508,6;95812,1;97259,4;85085,1;121562,7;125265,1;128613,6;54404,3;40623,9;35550,4;48395,1;44858,5;49082,9;61231,0;48836,8;49903,2;66148,8;85188,1;222277,4;223177,1;220673,3;239513,2;262186,1;297365,5;314780,9;328189,0;319399,0;407025,1;382971,9;46714,6;46840,2;48715,0;56244,6;54804,1;64121,6;63098,9;65737,0;58580,0;79296,4;72617,0;92523,7;93219,4;87893,7;100093,0;111069,3;122461,9;130027,1;136818,7;134046,6;168930,1;160392,9;49361,1;50045,6;49942,2;50491,6;59000,6;68323,0;72563,8;75457,5;73518,9;86837,7;87247,4;33678,0;33071,9;34122,4;32684,0;37312,1;42459,0;49091,1;50175,8;53253,5;71960,9;62714,6;
1201000;"Powiat bocheński";6464,2;5468,7;4165,2;5195,2;6329,9;7215,6;5144,4;7160,8;4122,3;5910,1;9680,5;1469,0;1034,6;679,1;735,8;925,2;1053,1;1019,1;1448,5;553,5;1126,0;3492,7;2607,6;2107,8;2383,6;2909,2;3247,0;3781,2;2812,4;2803,9;2048,0;2624,8;3830,1;1884,0;1608,7;692,3;1255,7;1796,0;1838,8;1057,8;2100,3;1170,2;1728,5;1490,8;503,6;717,6;410,2;294,5;361,7;542,5;255,1;808,1;350,6;430,8;866,9;2548,7;2658,4;1491,3;2322,8;3507,9;3544,9;2345,5;3781,8;1298,5;1289,6;5639,6;258,4;363,0;211,6;135,8;315,6;437,2;166,8;432,0;97,6;137,6;2565,9;1083,0;891,4;989,2;1122,0;1986,6;1876,6;1414,1;1393,1;576,3;359,7;1863,1;1127,2;1139,2;201,2;947,3;1011,7;788,6;593,6;1400,9;447,4;792,3;837,0;0,0;264,8;0,0;0,0;0,0;442,5;0,0;555,8;0,0;0,0;373,6;3915,5;2810,3;2673,9;2872,4;2822,0;3670,7;2798,9;3379,0;2823,8;4620,5;4040,9;1210,6;671,6;467,5;600,0;609,6;615,9;852,3;1016,5;455,9;988,4;926,8;1524,6;1216,4;1394,4;1787,2;1260,4;1904,6;1398,3;1410,8;1471,7;2265,1;1967,0;756,8;469,5;491,1;308,4;784,3;1050,2;464,2;699,4;722,8;936,2;653,8;423,5;452,8;320,9;0,0;0,0;0,0;0,0;252,3;0,0;430,8;493,3;
1202000;"Powiat brzeski";1312,8;582,5;797,2;624,7;1179,1;2093,8;1680,5;2717,4;3556,9;2366,5;2216,9;419,2;0,0;102,2;136,2;183,6;259,7;175,9;311,2;386,0;442,8;445,6;559,2;364,2;492,9;488,5;802,4;1111,3;1008,2;1565,0;2489,9;1006,3;847,2;334,4;0,0;202,1;0,0;193,1;451,2;406,2;714,3;409,3;553,8;262,6;0,0;0,0;0,0;0,0;0,0;271,6;0,0;0,0;271,7;363,6;661,5;0,0;0,0;0,0;0,0;0,0;448,8;533,2;742,9;722,0;0,0;363,9;0,0;0,0;0,0;0,0;0,0;0,0;110,1;0,0;164,9;0,0;102,7;0,0;0,0;0,0;0,0;0,0;348,9;295,9;302,5;557,1;0,0;199,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;405,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1312,8;582,5;797,2;624,7;1179,1;1645,0;1147,3;1974,5;2834,9;2226,8;1853,0;419,2;0,0;102,2;136,2;183,6;223,6;0,0;275,9;221,1;442,8;342,9;559,2;364,2;492,9;488,5;802,4;762,4;712,3;1262,5;1932,8;1006,3;648,1;334,4;0,0;202,1;0,0;193,1;387,4;279,0;309,2;409,3;414,1;200,5;0,0;0,0;0,0;0,0;0,0;271,6;0,0;0,0;271,7;363,6;661,5;
1203000;"Powiat chrzanowski";1312,2;2831,4;4550,7;7090,2;10548,8;10234,9;14106,8;15032,8;17352,5;13520,2;12742,2;415,3;349,8;954,7;2274,4;2087,4;1920,4;3028,1;3473,0;3404,9;2528,0;2440,6;688,6;1674,8;1717,4;2760,3;4924,9;4777,4;6454,8;6600,7;7586,9;5867,8;5873,9;208,3;713,3;1689,1;1659,1;2934,5;3084,1;4296,3;4332,2;5121,5;4376,2;3240,6;0,0;0,0;0,0;396,4;602,0;453,0;327,6;626,9;1239,2;748,2;1187,1;0,0;0,0;0,0;232,4;1025,8;345,1;426,2;165,2;135,1;0,0;910,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;93,5;0,0;179,7;0,0;0,0;0,0;0,0;703,7;0,0;0,0;0,0;0,0;0,0;262,7;0,0;0,0;0,0;0,0;322,1;200,3;333,4;0,0;0,0;0,0;258,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1312,2;2831,4;4489,5;6857,8;9523,0;9889,8;13680,6;14867,6;17217,4;13471,7;11831,7;415,3;349,8;954,7;2249,0;2087,4;1883,2;3028,1;3473,0;3311,4;2528,0;2260,9;688,6;1674,8;1717,4;2712,8;4221,2;4669,8;6362,0;6556,8;7545,3;5819,3;5611,2;208,3;713,3;1627,9;1593,1;2612,4;2883,8;3962,9;4210,9;5121,5;4376,2;2982,1;0,0;0,0;0,0;302,9;602,0;453,0;327,6;626,9;1239,2;748,2;977,5;
1204000;"Powiat dąbrowski";240,5;287,3;386,2;733,7;328,6;416,5;1314,5;850,8;684,5;971,2;1384,5;132,1;0,0;136,1;230,5;97,1;142,2;301,2;162,6;189,2;191,1;330,7;0,0;141,7;250,1;438,8;0,0;201,7;570,1;386,3;374,3;397,1;591,6;0,0;0,0;0,0;0,0;0,0;0,0;269,8;0,0;0,0;193,2;202,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;260,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;240,5;287,3;386,2;733,7;328,6;416,5;1314,5;850,8;684,5;971,2;1384,5;132,1;0,0;136,1;230,5;97,1;142,2;301,2;162,6;189,2;191,1;330,7;0,0;141,7;250,1;438,8;0,0;201,7;570,1;386,3;374,3;397,1;591,6;0,0;0,0;0,0;0,0;0,0;0,0;269,8;0,0;0,0;193,2;202,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;260,1;
1205000;"Powiat gorlicki";3806,9;4354,2;2824,0;3718,7;3088,7;3420,2;2959,4;3180,8;2993,5;5157,7;3252,7;714,4;960,2;681,0;948,8;698,8;690,4;874,7;539,9;364,8;1209,4;562,1;2273,1;2154,0;1615,8;1229,7;1151,0;1600,5;1426,1;1580,5;1167,4;2145,2;1304,0;652,4;1065,0;527,2;1040,0;883,5;929,7;658,6;886,1;654,0;1410,8;976,3;0,0;0,0;0,0;500,2;355,4;0,0;0,0;0,0;807,3;392,3;410,3;0,0;0,0;0,0;496,6;230,3;0,0;82,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;82,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;194,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;371,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3806,9;4354,2;2824,0;3222,1;2858,4;3360,0;2877,2;3132,3;2923,8;5071,2;3252,7;714,4;960,2;681,0;921,0;663,3;690,4;792,5;539,9;364,8;1209,4;562,1;2273,1;2154,0;1615,8;1229,7;956,2;1600,5;1426,1;1532,0;1167,4;2058,7;1304,0;652,4;1065,0;527,2;668,7;883,5;869,5;658,6;886,1;584,3;1410,8;976,3;0,0;0,0;0,0;402,7;355,4;0,0;0,0;0,0;807,3;392,3;410,3;
